FS_PERM_SEC_ID,FF_MKT_VAL_CURR,DATE,FF_FPNC,FF_SALES,FF_OPER_EXP_TOT,FF_CASH_ST,FF_CASH_ONLY,FF_INVEN,FF_ASSETS_CURR,FF_INTANG,FF_ASSETS,FF_LIABS_CURR,FF_DEBT_ST,FF_PAY_ACCT,FF_DEBT_LT,FF_COM_EQ,FF_DEBT,FF_SHLDRS_EQ,FF_WKCAP_CHG,FF_DIV_CF,FF_BPS,FF_COM_SHS_OUT,FF_PPE_NET,FF_RECEIV_ST,FF_DIV_PAY_OUT_PS,FF_AMORT_CF,FF_COM_EQ_RETAIN_EARN,FF_DEP_EXP,FF_GW,FF_PENS_EXP_NPP_NET,FF_DEBT_ST_NOTES_PAY,FF_DIV_COM_CF,FF_DEBT_LT_REDUCT_CF,FF_COGS_XDEP,FF_DEP_AMORT_EXP,FF_RD_EXP,FF_COGS,FF_INT_EXP_NET,FF_NET_INC,FF_LIABS,FF_OPER_CF,FF_CAPEX,FF_EBITDA_OPER,FF_SGA,FF_EBIT_OPER,FF_WKCAP
CC599W-S-US,1.29064,20100430,201004,0,0.10335,0.00406,0.00406,0,0.00406,0,0.00406,0.021911,0,0.021911,0,-0.017851,0,-0.017851,0.013157,0,-0.01795,0.99472933,0,0,0,0,-4.153853,0,0,,,0,0,0,0,0,0,0,-0.10335,0.021911,-0.090193,0,-0.10335,0.10335,-0.10335,-0.017851
S8YVS1-S-US,6.87283,20100930,201009,0,1.335613,0.955023,0.955023,0,0.996926,0,1.811124,0.493129,0,0.121956,0,1.317995,0,1.317995,-0.029963,0,0.01376,95.790069,0.00295,0,0,0,-19.239497,0.005727,0,,,0,0,0.195775,0.005727,0,0.201502,0.000454,-1.276529,0.493129,-0.528778,0,-1.32988,1.134111,-1.33561,0.503797
KHSZDZ-S-US,1.02807,20101231,201012,2.274337,5.350821,0.041067,0.041067,0.04303,0.630487,0.021185,0.677989,0.790459,0.088876,0.62102,1.814641,-1.927111,1.903517,-1.927111,0.558578,0,-9.65865,0.1995217,0.026317,0.006041,0,0.009498,-28.020421,0.025975,,,,0,0,0.786563,0.035473,0.01333,0.822036,0.346541,-3.418838,2.6051,-2.108416,0.038778,-3.04101,4.528785,-3.07648,-0.159972
CNKGN4-S,,20101231,201012,1126,894,32,6,130,336,3,2611,165,0,62,924,998,924,998,18,0,499000,0.002,2248,170,,,393,,0,65,,0,200,568,113,0,681,78,-39,1602,280,95,345,191,232,171
FFRTL6-S-US,52.7971,20101231,201012,0,0,0.001445,0.001445,0,0.001445,0,4.151381,1.252365,0.586,0,0,2.921016,0.586,2.921016,,0,0.01733,168.534121,0,0,,,-0.876103,0,0,,,0,0,0,,,0,,0,1.252365,0,0,,,,-1.25092
MP5CFW-S-US,48.0662,20101231,201012,520.144,469.925,56.493,56.493,38.153,158.439,93.389,265.725,64.555,0,16.351,0,179.056,0,179.056,-34.603,0,11.57494,15.469287,12.234,58.892,0,1.8,111.629,5.44,80.4,,,0,65.325,410.383,7.24,0,417.623,7.052,37.664,86.669,19.675,1.68,57.459,52.302,50.219,93.884
LTN124-S-US,10.6552,20101231,201012,0,7.063816,25.383309,,0,31.835822,0,37.121524,5.568716,0.77153,0.819817,0.680881,24.665961,1.452411,24.666005,1.544904,0,5.82991,4.2309326,4.224597,0,0,0.058785,-115.254811,0.073,0,,,0,0.76259,3.806896,0.131785,0,3.938681,3.291274,-60.326419,12.455519,-7.891375,0.376515,-6.93204,2.103897,-7.06382,26.267106
L7L6BR-S-CA,19826.2,20101231,201012,649.798298744394,559.825640288797,54.2870741,30.71471515,40.09675845,215.1609964,272.51745535,550.37776675,328.83952465,46.99070215,117.3162809,0,149.45390285,46.99070215,149.45390285,9.80892531737441,5.67543615444009,7.05253,21.19153,16.3256695,95.4162349,96.8928506731672,72.1676513111961,45.5429541,6.21722915212348,50.4336994,,,5.67543615444009,0,224.330111708106,78.3848804633196,87.4284974208484,302.714992171426,3.96250506100382,43.020012055598,400.9238639,108.194825607721,7.30493524633196,168.35754,257.110648117372,89.97266,-113.67852825
X40YJ1-S-US,2592.19,20100930,201009,1786,1636.7,732.3,732.3,137.1,1015,794.4,3097.1,232.4,5.1,88.4,1661.1,1191.9,1666.2,1191.9,-61.6,244.9,153.335,7.7731764,1250.1,108,,35.3,,126.3,424.1,,,244.9,992.5,1165.9,161.8,0,1327.7,91,-23.8,1907.8,175.3,92.3,311.1,309,149.3,782.6
SZJRHS-S-US,,20101231,201012,20.262099,19.710623,1.994542,,1.773079,7.80305,0,80.010429,8.05705,0.4,2.111192,26.030485,41.935026,26.430485,41.935252,0.351931,0,0.34605,121.182048,69.704454,3.913792,0,,-215.27412,3.565672,0,,,0,31.201294,6.398693,3.565672,,9.964365,17.683753,10.12702,38.075177,3.643851,0.017522,4.11715,9.746258,0.55148,-0.254
QF22VT-S-US,,20101231,201012,52.301409,55.218771,1.009209,1.009209,0.333555,11.524913,2.763666,35.281885,13.068103,1.198505,7.160116,10.463858,-8.852732,11.662363,11.242502,-1.526428,0,-0.43596,20.306292,7.202904,7.837335,0,0.136917,2.314627,0.438725,,,,0,0.742438,35.088629,0.575642,0,35.664271,0.858911,1.597135,24.039383,-3.465193,0.570262,-2.34172,19.5545,-2.91736,-1.54319
S11HTS-S-US,,20101231,201012,6985,6312,76,31,126,1667,1407,14480,1797,617,587,4062,4230,4679,4230,-20,241,18.79313,225.082252,7673,1027,,,1059,,1407,74,,241,1726,5485,393,0,5878,306,139,10244,813,940,1066,0,673,-130
NHX74N-S-US,,20101231,201012,0,14.731,27.861,27.76,0.304,28.494,0,79.256,29.643,9.958,10.613,0,49.122,9.958,49.122,5.308,0,0.16869,291.202928,50.731,0,0,,-100.38,0.177,,,,0,0,5.121,0.177,0,5.298,1.135,-16.173,30.134,-9.705,5.138,-14.554,7.033,-14.731,-1.149
VZWBCG-S-US,,20100430,201004,0.158834,0.795443,0.165706,0.165706,0,0.169851,0,0.174732,0.022876,0.001334,0.01047,0,0.151856,0.001334,0.151856,-0.114782,0,0.01704,8.911755,0.004881,0,0,0,-5.56756,0.00203,0,,,0,0,0.24178,0.00203,0.003063,0.24381,0.008982,-0.644485,0.022876,-0.652593,0.00129,-0.63458,0.551633,-0.63661,0.146975
T8HTVR-S-US,25593.9,20101231,201012,4220.2,3000.4,934,668.9,936.4,3009.7,3407.9,7999.9,702.5,0,129.6,1142.1,5771.3,1142.1,5771.3,58.6,,29.50562,195.6,1213.8,775.9,0,92.3,5699.4,247.9,2580.8,20.4,,,2.2,742,340.2,220,1082.2,56.5,596.9,2228.6,1193.5,298.5,1560,1918.2,1219.8,2307.2
DBT83D-S-US,357.741,20100930,201009,61.652373,59.446864,,,,,5.255484,1188.533553,,102,,110,135.787849,212,135.787849,-2.385697,1.640926,5.85757,23.1815911458,22.150242,,74.0692840646651,,106.509562,,4.325282,,,1.640926,24.491486,,1.097217,,,10.529525,5.93499,1052.745704,-0.918808,5.777124,,,,
CZHPHD-S-US,,20101231,201012,1.284296,,2.093884,2.093884,,,,9.472362,,0,,0,7.970016,0,7.970016,,0,0.03578,222.729316,,,,,,,,,,,,1.016083,0.007772,,1.023855,0.451281,-3.139971,1.092785,-1.232039,0,,,,
NB7018-S-US,104.932,20101231,201012,0.448,13.921,4.605,4.605,0,4.861,2.423,7.944,3.407,0,1.665,5.824,-10.177,5.824,-10.177,-0.365,0,-134.41456,0.07571352237,0.194,0.073,0,0.235,-202.773,0.647,0,,,0,7.001,0.255,0.882,0,1.137,1.025,-19.996,18.121,-8.434,0.001,-12.591,12.784,-13.473,1.454
QZ2T6Y-S-US,183.387,20101231,201012,38.124,39.434,,,,,7.186,683.943,,32,,10.646,73.27,42.646,73.27,-2.989,0,4.3501,16.84330594427,12.909,,0,,33.807,,5.977,,,0,8,,2.256,,,0.372,-4.439,610.673,9.603,0.791,,,,
JCB0PV-S-US,,20101231,201012,339.027,393.824,70.452,18.283,171.089,263.891,7.52,354.273,79.637,,12.692,123.208,112.267,123.208,112.267,255.39,0,117.32267,0.956908,30.958,22.35,,,-41.362,5.458,7.52,,,0,255.5,344.052,5.458,0,349.51,35.421,-61.833,228.102,224.29,0.951,-49.339,36.645,-54.797,184.254
BRWF4W-S-US,41756.4,20101231,201012,39298,34144,,12915,,,1059,539854,,10038,,23653,32415,33691,32415,1758,575,66.72516,485.798763,0,,21.6271109940949,45,16381,-149,707,-36,3,575,3738,,-104,,,,3150,506926,6542,0,,9309,,
LHP0V8-S,,20101231,201012,266.585,198.753,104.673,,0,,163.61,2694.055,,101.296,,1393.304,835.316,1494.6,835.316,1.533,91.743,5.77351,144.680751,1792.849,,,17.476,-330.38,44.75,0,,,91.743,104.326,,62.226,,,91.812,41.843,1639.966,166.94,5.161,130.058,47.302,67.832,
H7DHYS-S-US,22508.3,20100930,201009,4665,3855,435,435,1004,2689,1072,5064,1452,24,552,525,1482,549,1482,-63,151,9.45153,156.8,758,1024,25.8064516129032,37,2816,112,766,26,,151,0,2312,149,861,2461,28,561,3578,711,116,959,1339,810,1237
QG1GTB-S-US,,20100430,201004,109.217838,66.892238,7.327369,7.327369,9.605103,64.864019,5.028253,129.161726,32.890762,0,1.995513,4.14695,78.222442,4.14695,78.222442,-11.315717,0,2.75511,28.391735,50.868503,45.351325,0,0,45.10853,1.033116,0.248247,,,0,0.141703,58.198288,1.398727,0,59.597015,0.196558,31.055583,38.344991,29.619129,33.436436,43.72433,7.295223,42.3256,31.973257
NL4D1K-S-US,162.832,20101231,201012,30.969,28.505,,,,,4.559,632.197,,10.128,,16.825,38.022,26.953,38.022,-0.773,1.637,23.89783,1.591023,8.179,,65,,15.84,,4.559,0.014,,1.637,6.544,,0.74,,,1.192,2.517,594.175,5.734,0.327,,,,
TG5468-S-US,6.315,20100630,201006,0.485011,0.546655,0.087646,,0,0.095585,0,0.102741,0.187255,0.07924,,0,-0.084514,0.07924,-0.084514,-0.035084,0,-1211.17727,0.00006977839,0.007156,0.007939,0,0,-0.304869,0.006589,0,,,0,0,0,0.006589,0,0.006589,0.004406,-0.06428,0.187255,-0.092775,0,-0.05505,0.540066,-0.06164,-0.09167
KFMLXR-S-US,,20101231,201012,395.379,329.729,18.925,18.925,0,94.823,45.167,229.241,127.156,53,10.007,0,77.651,53,77.651,-18.742,10.667,2.87033,27.053,70.332,60.409,24.390243902439,0.822,313.226,26.686,38.895,1.904,,10.667,25,189.729,27.508,38.865,217.237,0.984,44.478,151.59,71.81,34.925,93.158,112.492,65.65,-32.333
QLQG68-S-US,51.7646,20101231,201012,31.631,42.693,2.454,2.454,2.994,16.295,12.131,53.224,16.48,3.235,2.573,7.365,22.546,10.6,22.546,-1.238,0,23.0816,0.976795545,24.054,4.702,0,1.474,-184.812,3.3,5.835,,,0,5.716,19.873,4.774,0.123,24.647,1.542,-15.668,30.834,-7.341,0.772,-6.288,16.019,-11.062,-0.18499999999999
J87JF2-S-US,,20101231,201012,63.257,94.381,,,,,1.461,1168.548,,15.935,,0.075,61.656,16.01,93.374,-5.573,0,37.55316,1.6418327,30.814,,0,,-50.629,,,,,0,0.017,,2.252,,,0.006,-44.342,1075.174,1.68,0.2,,,,
Q9HFQW-S,,20101231,201012,1620,1145,342,295,123,680,0,4942,263,109,43,556,3778,665,3778,18,0,37780000,0.0001,2905,180,,0,270,156,0,13,,0,120,967,156,0,1123,48,215,1164,401,107,631,22,475,417
RK7LL3-S-US,1664.57,20101031,201010,398.351,369.989,1.064,1.064,16.429,61.812,6.957,150.198,47.011,9.519,14.047,6.089,88.257,15.608,88.257,-3.544,7.252,5.99898,14.712,41.059,40.459,56.3524590163934,0.291,38.965,3.077,4.085,0.034,,7.252,6.766,343.453,3.368,,346.821,0.834,17.764,61.366,18.198,4.767,31.73,23.168,28.362,14.801
JS9QQR-S,,20101231,201012,1563.7,1286.7,2.4,2.4,135.2,463.5,205,3924.5,696.9,327,126,1024.8,1315.4,1351.8,1315.4,-138.2,87.9,131540000,0.00001,3122.6,114.7,,,540.7,,205,,,87.9,1.8,739.7,188.2,0,927.9,81.4,123.9,2609.1,277.8,229.1,465.2,,277,-233.4
DR9VB4-S-GB,26120.5,20100630,201006,5912,5021,1105,649,343,1986,1188,4804,1699,0,419,2458,560,2458,560,136,314,0.31948,1752.842599,899,206,38.4920634920635,163,-2021,168,852,,,314,495,3096,331,,3427,135,878,4244,1245,444,1222,1594,891,287
WN9VN0-S-CA,7.15266,20101231,201012,0.18914,0.189294,0.012226,0.012226,0,,0,0.067427,,0.010473,,0,0.00507,0.010473,0.00507,-0.008437,0,0.00036,14.220383,0.002967,0.004711,0,0,-9.442365,0.000847,0,,,0,0,,0.000847,,,0.001395,-0.032913,0.062357,-0.175954,0,0.0007,0.187052,-0.00015,
T9M12V-S-US,66.216,20101231,201012,13.758,8.823,,,,,0,278.463,,0,,0,46.697,0,46.697,-0.632,0.863,260.2084,0.17946,2.341,,14.5811240721103,,50.818,,0,,,0.863,0,,0.236,,,4.878,3.426,231.766,4.003,0.131,,,,
BRWLH1-S-US,422.904,20101231,201012,338.305,311.514,22.655,,73.121,167.342,25.081,280.979,56.558,2.522,27.001,9.374,196.14,11.896,196.14,-6.76,4.344,37.21132,5.270977,76.266,56.102,18.4757505773672,1.394,184.06,8,12.346,1.328,,4.344,2.465,220.695,9.394,12.04,230.089,0.649,23.113,85.514,28.688,12.274,36.185,81.425,26.791,110.784
V4Q8H9-S-US,,20101231,201012,518.973,480.88,172.413,153.261,166.339,497.59,70.673,759.364,71.304,1.033,15.862,201.766,470.972,202.799,470.972,-8.052,0,12.02333,39.171501,158.247,105.336,0,2.711,58.322,35.559,54.172,,,0,1.15,122.897,38.27,37.3,161.167,6.6,17.841,288.392,73.194,50.728,76.363,319.713,38.093,426.286
QXT7RT-S-US,15466.9,20100630,201006,11395,9542,2629,2377,757,5418,38,8264,2997,329,1780,2173,2724,2502,2724,-569,0,5.79278,470.240793,2263,1751,0,35,-1123,745,31,,,0,462,7448,780,877,8228,174,1609,5540,1932,639,2633,1314,1853,2421
B9572R-S-US,922.187,20101231,201012,123.119,106.297,68.633,0.42,,,0,1238.735,,284.818,,0,921.558,284.818,921.558,-4.432,60.586,11.31615,81.437405,0.503,0,,,-102.864,,0,,,60.586,0,35.086,39.627,,74.713,7.283,17.896,317.177,53.102,38.781,63.732,6.131,24.105,
BB891Q-S-US,,20101231,201012,0.005836,0.843233,0.029432,0.029432,0.026197,0.055629,0.499845,1.387611,1.747279,0,0.861571,1.971846,-2.519699,1.971846,-2.519699,0.407263,0,-8.13092,0.30989108286,0.625306,0,0,,-25.802906,0.230033,0,,0.27472,0,0,0.004025,0.230033,0,0.234058,0.203932,-0.985278,3.90731,-0.395827,0.058537,-0.60737,0.609175,-0.8374,-1.69165
RWCF3M-S-US,,20101231,201012,8.160657,9.530395,,,,,0.013045,152.719906,,0.602151,,0.962213,14.281376,1.564364,14.281376,0.057397,0,5.29547,2.696902,2.214232,,0,,-8.312465,,0,,,0,0.006309,,0.277618,,,0.174397,-1.369738,138.43853,0.929115,0.006053,,,,
R17X5X-S-US,,20101231,201012,0,0.896129,0.83152,,,0.919069,0,3.434851,8.456993,0.052321,,0,-5.022142,0.052321,-5.022142,,,-0.07636,65.766592,0.043031,,,,,,,,,,,0,0.022742,,0.022742,0.077049,-1.301617,8.456993,,,-0.87339,,-0.89613,-7.537924
S4G24V-S-US,,20100930,201009,442.496,444.585,34.835,,13.481,168.31,0,494.538,100.513,16.672,19.267,59,272.909,75.672,272.909,-54.496,0,13.3326,20.469305,223.182,54.728,0,0.032,-139.791,26.895,,,,0,21.442,265.578,26.927,0,292.505,4.548,-51.956,200.534,43.294,16.368,24.838,151.214,-2.089,67.797
NYQ245-S-US,,20101231,201012,0.048382,1.552445,0.838398,0.221183,0,1.140316,0,3.332345,3.449177,2.518745,0.82775,0.024765,3.233216,2.54351,3.233216,-0.203187,0,0.018,179.666062,0.348916,0.188161,0,0.070301,-39.425386,0.304567,0,,,0,0.004493,0.248573,0.374868,0,0.623441,0.069534,-1.98938,3.473942,-1.389494,0.01362,-1.12919,0.929004,-1.50406,-2.308861
J8BFZT-S-US,4.828,20100930,201009,88.485931,87.67058,1.40966,1.354912,0,8.44555,1.714702,11.342418,6.613287,1.532354,4.516547,0.013889,4.635458,1.546243,4.636674,-0.252989,0.011296,12.52618,0.37006164,0.111478,6.939282,0,,0.541694,0.085152,0,,,0,0.531522,79.572253,0.246205,0,79.818458,0.101415,0.382895,6.705744,0.509839,0.016852,1.06156,7.852122,0.81535,1.832263
SC84QY-S-US,,20100430,201004,123.077,128.172,74.605,57.768,0,96.478,14.58,122.123,82.052,36.056,2.22,41.575,-4.282,77.631,-4.282,-4.407,0,-0.09068,47.222848,5.979,17.401,0,4.978,-383.824,6.278,7.093,,,0,44.109,10.431,11.256,47.024,21.687,4.397,-3.334,126.405,16.004,1.885,6.161,106.485,-5.095,14.426
HY2GJD-S-US,4056.52,20101231,201012,552.117,594.844,,,,,422.228,10320.364,,310.453,,402.035,1148.161,712.488,1342.265,52.239,11.91,21.09404,54.430594,210.886,,21.0526315789474,,402.81,,387.069,,,2.11,50.512,,60.857,,,12.873,20.528,8975.578,323.415,75.583,,,,
DWQ6D3-S-US,,20101231,201012,2.179169,14.371756,20.775589,,4.042008,25.636815,0,28.22957,2.566928,0.124386,0.67689,0.462616,11.61498,0.587002,11.61498,-4.042477,0,0.43531,26.682332,0.936797,0.562171,0,,-353.24168,0.347493,0,,,0,0,1.999036,0.347493,8.080817,2.346529,0.141959,-20.516857,16.61459,-14.431022,0.384931,-11.8451,12.025227,-12.19259,23.069887
FMFR39-S-US,,20101231,201012,0.000752,0.828057,0.021449,,,0.021449,0.015,0.052003,0.0015,0,,0,-0.135497,0,-0.134497,,,-0.02648,5.11771165,0.015554,,,,,,,,,,,0,0,,0,0,-0.827305,0.1865,-0.827305,0.030554,-0.8273,,-0.8273,0.019949
B3FZ0D-S-US,17797.5,20100930,201009,77953.979,76865.626,1658.182,1658.182,5210.098,10748.35,2845.343,14434.843,9906.344,0.422,8833.285,1343.158,2954.297,1343.58,2954.297,191.908,90.622,10.6453,277.521183,711.712,3827.484,14.9779735682819,16.457,3465.886,82.753,2544.367,3.057,,90.622,1261.395,75605.288,99.21,,75704.498,74.805,636.748,11480.546,1108.624,184.635,1187.563,1161.128,1088.353,842.006000000001
CYC2KZ-S-US,,20100731,201007,0,0.71158,0,0,0,0,0,0,9.922838,0.45,0.874,0,-10.922838,0.45,-9.922838,1.105175,0,-0.03387,322.495969,0,0,0,0,-33.255858,0,0,,,0,0,0,0,0,0,0.291623,-1.003203,9.922838,0.401972,0,-0.71158,0.71158,-0.71158,-9.922838
KMBC0M-S-US,82.68,20101231,201012,0,2.589,0.093,,0,0.579,0,1.089,1.423,0.137,0.307,0,-0.459,0.137,-0.459,-0.307,0,-0.07184,6.38886551944,0.419,0.427,0,0,-40.16,0.162,0,,0.137,0,0,0,0.162,1.045,0.162,,-2.419,1.548,-2.069,0.005,-2.427,2.427,-2.589,-0.844
PZVWT5-S,,20101231,201012,1324,1131,611,204,122,1030,71,4626,562,4,169,18,3900,22,3900,-35,350,,,2533,190,,6,,135,0,,,350,3,497,141,,638,3,-781,726,513,233,334,493,193,468
HBXCKY-S-US,,20100731,201007,0.531381,4.252611,0.002113,0.002113,0.035,0.098113,0,2.042052,1.93457,0.036548,1.296734,5.943056,-5.918907,5.979604,-5.918907,0.765568,0,-9.84932,0.60094602,1.919681,0,0,,-62.699029,0.077917,,,,0,0.430516,0.481652,0.077917,1.26442,0.559569,0.505371,-3.933604,7.960959,-2.33667,0.022857,-3.64331,3.693042,-3.72123,-1.836457
KNFXZ2-S-US,3.55952,20101231,201012,0.396176,5.179645,3.29563,3.29563,0,3.802652,2.254662,6.132529,1.079073,0,0.820126,0,2.541759,0,4.031774,0.138926,0.104922,0.01108,229.475747,0.023475,0.334988,0,0.262719,-23.051969,0.008146,0,,,0.104922,0,1.763101,0.270865,0.435249,2.033966,0.00016,-7.042553,2.100755,-5.396098,0.006953,-4.51261,1.357057,-4.78347,2.723579
HLTYZF-S-US,208858,20101231,201012,5542,2756,4198,3067,0,6454,1207,8837,3143,20,272,0,5205,20,5205,-439,79,3.97636,1308.98608,439,1147,4.27046263345196,78,2915,70,677,6,,79,0,,148,,,17,1843,3621,1697,151,2934,2608,2786,3311
DSFKJQ-S-US,,20101231,201012,0.001022,5.021017,0.086817,0.086817,0,0.12006,0,0.122732,0.852358,0.305245,0.498763,0,-0.729626,0.305245,-0.729626,0.094557,0,-0.01076,67.798786,0.002672,0.020696,0,,-20.892443,0.005617,0,,,0,0,0,0.005617,0.29327,0.005617,0.016036,-4.745811,0.852358,-0.681105,0,-5.01438,5.0154,-5.02,-0.732298
Q1QVW2-S-US,120.333,20101231,201012,34.054,32.235,,,,,15.127,561.506,,9.5,,60.801,53.817,70.301,53.817,-8.066,1.908,14.50448,3.71036985348,15.225,,95.4767340423557,,25.767,,12.894,,,1.908,20.549,,1.762,,,2.519,2.043,507.689,-2.059,0.32,,,,
CD4L29-S-US,1834.31,20100131,201001,4726.772,4414.726,283.733,283.733,731.337,1122.966,0,1669.493,542.52,4.786,309.862,0,1001.412,4.786,1001.412,98.185,,12.22397,81.922,491.256,0,0,,1289.353,74.904,,5.66,,,344.312,2807.466,74.904,0,2882.37,1.84,201.37,668.081,392.026,78.708,386.95,1532.356,312.046,580.446
DLM8PJ-S-US,77.6511,20101231,201012,0,0.075283,0.014988,0.014988,0,0.014988,0.0002,0.015188,0.553269,0.54,,0,-0.538155,0.54,-0.538155,-0.001299,0,-0.00539,99.865228,0,0,0,0,-0.741249,0,0,,,0,0,0,0,0,0,0,-0.075237,0.553269,-0.320055,0,-0.07528,0.060463,-0.07528,-0.538281
LGGK7Z-S-US,205.984,20101231,201012,0,4.883,5.891,,0,6.195,0.039,6.3,1.571,0,0.125,0,-2.338,0,4.517,-0.683,0,-0.2195,10.65152604636,0.007,0.234,0,0.002,-56.424,0.01,0,,,0,0,0,0.012,1.066,0.012,0,-5.629,1.783,-3.102,0,-4.871,4.871,-4.883,4.624
CHPYKW-S-US,5.66475,20100228,201002,0.14274,0.689782,0.000709,,0,0.019249,0.000051,0.068699,3.860285,1.489009,0.251055,0,-4.1075,1.489009,-3.791586,0.589924,0,-0.61485,6.6804651,0.049399,0.009566,0,,-17.433657,0.014296,0,,,0,0,0.318368,0.014296,0.00263,0.332664,0.200322,-0.883104,3.860285,-0.259155,0,-0.53274,0.198178,-0.54704,-3.841036
B4KM2X-S-US,3359.16,20101231,201012,313.35,245.538,23.658,23.658,0,107.216,350.789,602.536,53.594,1,10.636,642.1,-175.165,643.1,-175.165,-3.94,0,-6.15685,28.450427,137.036,63.501,0,33.259,-578.455,21.112,109.059,,,0,344.811,78.322,66.325,0,144.647,54.273,-1.815,777.701,59.268,13.799,134.137,100.891,67.812,53.622
XG95FP-S-US,185.595,20101231,201012,33.53845,28.963621,,,,,0.609661,644.395229,,0,,44.457,49.681156,44.457,49.681156,1.996242,0.57,8.50904,5.83863378356,6.148626,,0,,10.741779,,0.472726,0.669706,,,12.5,,0.648388,,,2.171629,3.307791,594.714073,8.271329,1.861211,,,,
K4K0XJ-S,,20101231,201012,2033,1647,2756,1463,295,3542,101,7813,3099,1389,527,866,3585,2255,3585,-4,222,,,3077,367,,,,,0,,,222,376,757,207,0,964,200,-396,4228,444,252,593,683,386,443
C7R94D-S-US,0.842512,20101231,201012,0.456262,0.150007,0.031332,,0,0.1437,0.71223,1.022332,0.840293,0.346753,0.118045,0,0.171549,0.346753,0.182039,0.031996,0,0.0073,23.507844,0.006364,0.09745,0,0,-11.466413,,0,,,0,0,0,0.008061,0,0.008061,0.022804,0.284243,0.840293,0.503319,0.467956,0.31432,0.141946,0.30626,-0.696593
TMVZH7-S-US,3.30756,20101231,201012,0,0.280509,0.544467,0.008467,0,0.546567,0,0.63881,0.039122,0.00206,0.005524,0,0.59665,0.00206,0.59665,0.021709,0,0.01356,44.000816,0.004299,0,0,,-4.140655,0.001775,0,,,0,0,0,0.001775,0,0.001775,0,-0.261533,0.039122,-0.160874,0,-0.27873,,-0.28051,0.507445
K3FWSG-S-US,,20101231,201012,0,16.931731,1.708982,,0,3.259512,0,3.356649,7.066411,0,4.755361,0,3.930936,0,3.938936,2.811158,0,0.02496,157.509404,0.009397,0.781127,0,0,-135.573268,0.005268,0,,,0,0,0,0.005268,9.588543,0.005268,0.322705,-25.793488,10.55437,-12.2095,0,-16.92646,16.926463,-16.93173,-3.806899
SJRV94-S-US,264.11,20100930,201009,32.646,16.252,7.734,7.734,0,,0,277.621,,,,17.94,256.349,17.94,256.349,3.969,17.69,12.18433,21.039242,0,7.358,,,-28.359,0,,,,17.69,91.1,,0,,,5.88,16.394,21.272,86.501,0,16.394,1.052,16.394,
F2KBW3-S-US,18.8305,20101231,201012,0,1.364772,0.014412,0.014412,0,0.069175,,0.069175,0.537597,0.3,0.237597,0,-0.468422,0.3,-0.468422,0.121167,0,-0.0056,83.712433,0,0,0,0,-23.794731,0,0,,,0,0,0,0,0.161508,0,0.024,-1.388772,0.537597,-0.114876,0,-1.36477,1.373412,-1.36477,-0.468422
RK7V1B-S-US,,20101231,201012,920.553,805.048,100.264,100.264,5.321,192.755,722.184,992.158,212.112,0,71.659,258.084,454.481,258.084,454.481,-4.606,36.966,36.6742,12.3923907,63.893,53.759,68.9660608240084,32.233,-5.287,26.535,459.409,,,36.966,74.819,403.116,58.645,55.381,461.761,24.9,50.454,537.677,143.803,31.991,174.15,343.287,115.505,-19.357
TNYW41-S-US,,20100831,201008,0.766446,2.713557,0.1801,0.0447,0,0.279502,0,0.2868,3.319453,0.478285,1.30151,0,-3.032653,0.478285,-3.032653,1.029414,0,-15.24007,0.19899209434,0.007298,0.095249,0,0,-23.32299,0.02983,0,,,,0,0,0.02983,0,0.02983,0.835695,-7.501738,3.319453,-1.196351,0,-1.91728,2.683727,-1.94711,-3.039951
V2H7VJ-S-US,4.13497,20100531,201005,0,0.559821,0.606501,0.606501,0,0.611501,0,0.625656,0.031081,0,0.031081,0,0.594575,0,0.594575,-0.039908,0,0.02267,26.2244,0,0,0,0,-25.796913,0,0,,,0,0,0,0,0,0,0,-0.549477,0.031081,-0.589385,0,-0.55982,0.293519,-0.55982,0.58042
CHM2GK-S-US,334.992,20101231,201012,979.386,523.09,204.923,70.932,2.76,361.049,0,3595.615,418.016,0,210.311,1560,1138.976,1560,1138.976,77.016,0,7.46538,152.567813,3224.774,143.703,0,0,712.197,241.796,0,,,0,1260,256.943,241.796,0,498.739,49.032,464.459,2456.639,824.728,1644.898,698.092,24.351,456.296,-56.967
MKJJ6Z-S-US,,20101231,201012,55.701973,69.634428,,,,,0.692943,974.851253,,7,,157.748,55.635707,164.748,79.015358,-3.47725,1.245,5.75697,9.664059,11.58592,,0,,-32.917437,,,,,0,,,1.133893,,,5.718644,-9.87422,895.835895,1.394659,0.725306,,,,
HLRBZZ-S-US,,20101231,201012,140.739,353.372,,,,,10.858,2918.253,,25.253,,237.953,190.383,263.206,190.383,5.444,0,57.02309,3.338700104,93.414,,0,,-287.681,,0,-0.078,,0,11.566,,5.075,,,8.516,-211.339,2727.458,21.734,1.731,,,,
G5M4HY-S-US,5483.9,20100831,201008,1626.9,1460.8,191,191,149,626.3,719.8,1503.6,321.3,0,195,353.3,694.4,353.3,694.4,15.3,22.6,16.48761,42.116473,138.4,255.1,28.259487307686,7.1,459,29.4,515.6,7.8,,22.6,237.9,928.9,36.5,28,965.4,29.8,79,809.2,160.5,21.9,202.6,495.4,166.1,305
